key,publicationyear,author,title,doi,url,abstractnote
FK4T2EBY,2016,"Šincāns, Edvīns; Ignatjeva, Svetlana; Tvaronavičienė, Manuela",ISSUES OF LATVIAN ENERGY SUPPLY SECURITY: EVALUATION OF CRIMINAL OFFENCES IN LATVIA'S ELECTRICITY MARKET.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP120496043&site=ehost-live,
NA5RJKST,2016,"Pinczynski, Marcin; Kasperowicz, Rafał",OVERVIEW OF ELECTRICITY MARKET MONITORING.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP120496032&site=ehost-live,
4E6PWYLQ,2019,"Kim, Hyunseok",Assessing Alternative Renewable Energy Policies in Korea's Electricity Market,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1834467&site=ehost-live,
NSYMD8RR,2020,Young Se Kim; Jiyun Kim,Real Exchange Rate Dynamics under Alternative Approaches to Expectations.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP148738681&site=ehost-live,
3S6SE6Y5,2019,"Farhani, Sahbi; Tiwari, Aviral Kumar","CO2 Emissions, Industrial Production, and Coal Consumption in the U.S. Industrial Sector",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1911474&site=ehost-live,
RA7LHNFM,2018,"Li, Raymond",Under Pressure: Coal Industry Rhetoric and Neoliberalism.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP128030835&site=ehost-live,
M7HIE6ZY,2017,"Winslow, Cal",The devil is here in these hills: West Virginia’s coal miners and their battle for freedom.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP122278382&site=ehost-live,
XZRL245G,2021,"Williams, Galina; Nikijuluw, Ruth",Erratum: The Economic and Social Benefit of Coal Mining: The Case of Regional Queensland,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1953909&site=ehost-live,
5XPPN4YB,2019,"Ondoa, Henri Atangana",Inequality in the Distribution of Electricity and Water in Urban Areas: The Case of Cameroon,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1911476&site=ehost-live,
NB5VRPKX,2019,"Vessat, Alexis",The Role of Unmet Demand in the Dynamics of Energy Supply Forms: The Case of Electricity Market Structures in Sub-Saharan Africa,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1911473&site=ehost-live,
DEWKDHPN,2015,"Bernard, Tanguy; Torero, Maximo",Social Interaction Effects and Connection to Electricity: Experimental Evidence from Rural Ethiopia,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1510692&site=ehost-live,
D7F4G29U,2015,"Deane, Paul; Fitzgerald, John; Malaguzzi Valeri, Laura; Tuohy, Aidan; Walsh, Darragh",Irish and British Electricity Prices: What Recent History Implies for Future Prices,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1510919&site=ehost-live,
6TH8PWL2,2018,"Felder, Frank A.",Competition and Regulation in Electricity Markets.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP128030836&site=ehost-live,
YS5PRH4L,2017,"Erdmann, Georg",Future of Utilities—Utilities of the Future. How Technological Innovations in Distributed Energy Resources will Reshape the Electricity Power Sector.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP121906912&site=ehost-live,
TVS4YBCS,2020,"Ockwell, David",Electricity in Africa: the politics of transformation in Uganda.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP142724419&site=ehost-live,
7YIYTFSL,2014,"Fouquet, Roger",Power to the People: Energy in Europe over the Last Five Centuries,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1466635&site=ehost-live,
2LMEQELI,2018,"Prasad, Sanjeev K.",Business Model for Transforming a Coal Mining Asset into a Rent Generating Resource: A Study under Multiple Strategic Frameworks,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1723812&site=ehost-live,
C94K9ERX,2011,"Karl, Hans-Dieter; Lippelt, Jana",Electricity Generation: Coal Use and Cutting CO2 Emissions in the Future,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1295271&site=ehost-live,
HVYVJUYC,2021,"Jun, Soomin",Is the Raw Coal Ban a Silver Bullet to Solving Air Pollution in Mongolia?: A Study of the Mongolian Government's Air Pollution Reduction Policies and Recommendations in the Context of COVID-19.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP152456162&site=ehost-live,
V6G74Y3P,2021,"Sovacool, Benjamin K.; Kim, Jinsoo; Yang, Minyoung",Corrigendum: The Hidden Costs of Energy and Mobility: A Global Meta-analysis and Research Synthesis of Electricity and Transport Externalities,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1893078&site=ehost-live,
6I62F4S7,2021,"Holian, Matthew J.",Corrigendum to 'The Impact of Building Energy Codes on Household Electricity Expenditures',,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1925041&site=ehost-live,
BXIXA7QM,2017,Lei Zhang,The Global Coal Market: Supplying the Major Fuel for Emerging Economies.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP120267247&site=ehost-live,
S2HVP5BY,2018,"Alrajhi, Ahmed N.; Al-Abdulrazag, Bashier",The Relationship between Electricity Consumption and Economic Growth in the Kingdom of Saudi Arabia: An ARDL Approach,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1911471&site=ehost-live,
SZNUI7H2,2014,"Burnett, J. Wesley; Weber, Jeremy G.",Is the Natural Gas Revolution All Its Fracked Up to Be for Local Economies?,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1527971&site=ehost-live,
GC9T7FER,2018,"Perrotton, Florian; Massol, Olivier",The Technology and Cost Structure of a Natural Gas Pipeline: Insights for Costs and Rate-of-Return Regulation,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1722894&site=ehost-live,
U2W4T4P6,2016,"Felder, Frank A.",Electricity Restructuring in the United States: Markets and Policy from the 1978 Energy Policy Act to the Present.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP116545610&site=ehost-live,
BMBNII3B,2014,"Radev, Yuli",NATURAL GAS TRADING IN EUROPE IN TERMS OF MARKET DISEQUILIBRIUM.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP98649376&site=ehost-live,
M2C369P9,2016,"Strøm, Steinar",The Natural Gas Revolution: At the Pivot of the World's Energy Future.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP114041000&site=ehost-live,
ZT42P2ZT,2013,"Naz, Lubna; Ahmad, Munir",What Inspires Electricity Crises at the Micro Level: Empirical Evidence from Electricity Consumption Pattern of Households from Karachi,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1513895&site=ehost-live,
Y569PBK5,2013,"Mahmood, Rafat; Saleemi, Sundus; Amin, Sajid",Impact of Climate Change on Electricity Demand: A Case Study of Karachi District,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1513903&site=ehost-live,
QQXTNVZ9,2013,"Hu, Zhaoguang",Electricity Economics and Integrated Resource Strategic Planning: Gustav Ranis Lecture,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1513890&site=ehost-live,
RCQS4S8T,2013,"Ballonoff, Paul",Providing Access to Electricity for the Unserved: A Free-Market Solution,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1360337&site=ehost-live,
9NXEEWQ3,2020,"Srinivasan, Suchita; Carattini, Stefano",Erratum to 'Adding Fuel to Fire? Social Spillovers in the Adoption of LPG in India',,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1929279&site=ehost-live,
JBRPN8HA,2014,"Jaccard, Mark; Goldberg, Suzanne",Technology Assumptions and Climate Policy: The Interrelated Effects of U.S. Electricity and Transport Policy.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP123202105&site=ehost-live,
VK8SNIYH,2014,"Kasperowicz, Rafał",Electricity Consumption and Economic Growth: Evidence from Poland.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP96351884&site=ehost-live,
U4WDZMX5,2020,"Neetzow, Paul; Pechan, Anna; Eisenack, Klaus",Corrigendum To: Electricity Storage and Transmission: Complements or Substitutes?,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1861618&site=ehost-live,
JWV9HXNJ,2013,"Aghaeifar, Roya; Pourkazemi, Mohammad Hossein",Forecast of Iran's Electricity Consumption Using a Combined Approach of Neural Networks and Econometrics.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP95396808&site=ehost-live,
JC5H3ICJ,2013,"Chen, Sumei; He, Lingyun",Deregulation or Governmental Intervention? A Counterfactual Perspective on China's Electricity Market Reform.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP88957051&site=ehost-live,
MT92NJGJ,1999,"Nienow, Sara",A Model for the Economic Evaluation of Plantation Biomass Production for Co-firing with Coal in Electricity Production,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0497968&site=ehost-live,
B6PDKZGZ,2002,"Emery, Gary W.; Liu, Qingfeng (Wilson)",An Analysis of the Relationship between Electricity and Natural-Gas Futures Prices,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0595635&site=ehost-live,
THBGCY9P,2012,Bai Chongen; Wang Xin; Zhong Xiaohan,Regulation or Property Rights: The Effect of China's Coal Mine Shutdown Policy on Work Safety.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP75190574&site=ehost-live,
UNIEZPGS,2013,"van Kooten, G. Cornelis; Johnston, Craig; Wong, Linda",Wind versus Nuclear Options for Generating Electricity in a Carbon-Constrained World: Strategizing in an Energy-Rich Economy,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1359934&site=ehost-live,
CB5NRZTR,2017,"Carbaugh, Bob; Sipic, Toni",Electric Utilities: How Electricity Is Priced,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1750650&site=ehost-live,
B9GVSCAS,2017,"Zamarripa, Rene; Vasquez-Galan, Belem; Oladipo, Olajide",Dynamic Modeling of Electricity Consumption and Industrial Growth in Mexico,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1750648&site=ehost-live,
CCQQ9PIQ,2017,"Roubaud, David; Shahbaz, Muhammad","Financial Development, Economic Growth, and Electricity Demand: A Sector Analysis of an Emerging Economy",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1750645&site=ehost-live,
2P2MJYG8,2017,"Nguyen-Trinh, Hoang Anh; Rizopoulos, Yorgos",Market Conditions and Change for Low-Carbon Electricity Transition in Vietnam,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1750643&site=ehost-live,
JAMNXUNF,2012,"Joskow, Paul L.; Wolfram, Catherine D.",Dynamic Pricing of Electricity,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1294820&site=ehost-live,
PYWWIMZP,2014,"McRae, Shaun",The Economics of Electricity Markets: Theory and Policy,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1440505&site=ehost-live,
FLBDX4UA,2012,"Green, Richard","The Future of Electricity Demand: Customers, Citizens and Loads.",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP82315894&site=ehost-live,
5DSED47U,2012,"Bildirici, Melike Elif; Kayıkcı, Fazıl",ECONOMIC GROWTH AND ELECTRICITY CONSUMPTION IN EMERGING COUNTRIES OF EUROPA: AN ARDL ANALYSIS.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP82480281&site=ehost-live,
INQTQDH3,2008,"Wolfram, Catherine D.",The Unsustainable Costs of Partial Deregulation,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1098502&site=ehost-live,
ZLKF678Z,2011,"Manzoor, Davood; Seiflou, Sajjad","Are crude Oil, Gas and Coal Prices Cointegrated?",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP70048617&site=ehost-live,
NUKCHDKR,2010,,TESTING CAPM USING MARKOV SWITCHING MODEL: THE CASE OF COAL FIRMS.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP52596825&site=ehost-live,
RV25NIBP,2016,"Goodman, James; Marshall, Jonathan Paul; Pearse, Rebecca","Coal, Climate and Development: Comparative Perspectives",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1612149&site=ehost-live,
RI6SKGRY,2014,"von der Fehr, Nils-Henrik M.","The Economics of Electricity Markets--Theory and Policy/Evolution of Global Electricity Markets--New Paradigms, New Challenges, New Approaches.",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP94826433&site=ehost-live,
75F73AF3,2014,"Mihaylova, Iva",Market Building Through Antitrust. Long-term Contract Regulation in EU Electricity Markets.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP97891244&site=ehost-live,
I9LNXSVH,2014,"Felder, Frank A.",Transforming the Grid: Electricity System Governance and Network Integration of Distributed Generation.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP96804267&site=ehost-live,
7ZXVH6EI,2010,"Buckman, Greg",Weaknesses and Reform of Australia's Renewable Electricity Support,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1162668&site=ehost-live,
QMXUMZYQ,2011,"Paul, Anthony; Woerman, Matt; Palmer, Karen",Strategies for Mitigating Climate Change Through Energy Efficiency: the RFF Haiku Electricity Market Model.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP76923731&site=ehost-live,
WNETPPAH,2004,"Hale, David",Cooling China,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0761498&site=ehost-live,
SKDJBD8J,2007,"Chomsky, Aviva",Colombian Coal Workers: Local and Global Solidarity: Commentary,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0954542&site=ehost-live,
VBB363YD,2009,"Hambly, Ben; Howison, Sam; Kluge, Tino",Modelling Spikes and Pricing Swing Options in Electricity Markets,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1092904&site=ehost-live,
D6766ZEX,2009,"Fong, Cheong May",Symposium Part I: Asian Competition Laws: Competition and Regulation of the Electricity Industry in Malaysia,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1057220&site=ehost-live,
IDFR8VBP,2010,"Whistance, Jarrett; Thompson, Wyatt W.; Meyer, Seth D.",Ethanol Policy Effects on U.S. Natural Gas Prices and Quantities,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=1098725&site=ehost-live,
QYPSZDIP,2010,,THE CAUSAL RELATIONSHIP BETWEEN ELECTRICITY CONSUMPTION AND GDP IN TURKEY: EVIDENCE FROM ARDL BOUNDS TESTING APPROACH.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP52596824&site=ehost-live,
DHQSX2VN,2011,Youngho Chang,"Natural Gas in Asia: The Challenges of Growth in China, India, Japan, and Korea 2nd Edition.",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP57215274&site=ehost-live,
HE83K83F,2003,"Pope, James Gray","The Western Pennsylvania Coal Strike of 1933, Part II: Lawmaking from Above and the Demise of Democracy in the United Mine Workers",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0657763&site=ehost-live,
IDJESUVD,2003,"Pope, James Gray","The Western Pennsylvania Coal Strike of 1933, Part I: Lawmaking from Below and the Revival of the United Mine Workers",,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0647083&site=ehost-live,
7367PE7J,2008,"Felder, Frank A.",Competitive Electricity Markets and Sustainability.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP33119726&site=ehost-live,
9BTJCGPS,2008,"Green, Riclutrd",Electricity Wholesale Markets: Designs Now and in a Low-carbon Future.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP45388871&site=ehost-live,
N6AGKDMB,2008,"Pollitt, Michael G.",The Future of Electricity (and Gas) Regulation in a Low-carbon Policy World.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP45388870&site=ehost-live,
79GBDECL,2008,"Joskow, Paul L.",Lessons Learned From Electricity Market Liberalization.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP45388868&site=ehost-live,
LAQVI46Q,2009,"Neumann, Anne",Linking Natural Gas Markets -- Is LNG Doing its Job?,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618740&site=ehost-live,
LBW4XNQV,2009,"Brown, Stephen P. A.; Yücel, Mine K.",Market Arbitrage: European and North American Natural Gas Prices.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618739&site=ehost-live,
QQ93LSJU,2009,"Zwart, Gijsbert T. J.",European Natural Gas Markets: Resource Constraints and Market Power.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618738&site=ehost-live,
WYA7NM88,2009,"Holz, Franziska; Von Hirschhausen, Christian; Kemfert, Claudia",Perspectives of the European Natural Gas Markets Until 2025.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618737&site=ehost-live,
UDCJS9HC,2009,"Lise, Wietze; Hobbs, Benjamin F.",A Dynamic Simulation of Market Power in the Liberalised European Natural Gas Market.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618736&site=ehost-live,
A2XQEVWS,2009,"Hartley, Peter R.; Medlock III, Kenneth B.",Potential Futures for Russian Natural Gas Exports.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618734&site=ehost-live,
2AXK6VNE,2009,"Burden, Justine; Pepper, William; Aggarwal, Vineet",The Impact of High Oil Prices on Global and Regional Natural Gas and LNG Markets.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618733&site=ehost-live,
P6A3VEJA,2009,"Stibolt, Robert D.",A Practitioner's Perspective on Modeling Prices and Trade in a Globalizing Natural Gas Market.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618730&site=ehost-live,
4PTPCDGB,2009,"Huntington, Hillard G.",Natural Gas Across Country Borders: An Introduction and Overview.,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=EP43618729&site=ehost-live,
9XRC2RTL,2002,"Link, Albert N.; Siegel, Donald S.",Unions and Technology Adoption: A Qualitative Analysis of the Use of Real-Time Control Systems in U.S. Coal Firms,,https://search.ebscohost.com/login.aspx?direct=true&db=eoh&AN=0617610&site=ehost-live,
